blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,upright,1920,0,960,540,left,long,long,0.524,1.6,12,12,53.2465980052948,54.2466259002686,54.2466259002686,54.7628719806671,54.7628719806671,54.7796559333801,56.3795518875122,56.7437520027161,56.8438348770142,56.9462270736694,57.24622797966,473.734379886839,13.8308089850703,1379.5,319.899993896484,0.364200115203857,9
space,upright,1920,0,960,540,left,long,long,0.739,1.6,12,12,58.2466578483582,59.2466819286346,59.2466819286346,59.979593038559,59.979593038559,59.996258020401,61.5962748527527,61.8996388912201,61.9997088909149,62.1129488945007,62.4129469394684,499.083789188122,6.83643391850796,1398.30004882812,301.299987792969,0.303364038467407,9
space,upright,1920,0,960,540,left,long,inter,0.912,1.6,8,8,63.4129629135132,64.413388967514,64.413388967514,65.3296499252319,65.3296499252319,65.346314907074,66.9463329315186,67.218358039856,67.3184239864349,67.4296729564667,67.7296760082245,238.682023249881,16.4509816136322,1175.59997558594,437.600006103516,0.272025108337402,9
space,upright,1920,0,960,540,left,short,long,0.569,0.4,12,12,68.7300989627838,69.7296938896179,69.7296938896179,70.2963628768921,70.2963628768921,70.3130359649658,70.7130360603333,71.1584150791168,71.2584819793701,71.3630418777466,71.6630520820618,439.906965920948,34.5307146925911,1325.30004882812,294.899993896484,0.445379018783569,9
space,upright,1920,0,960,540,left,inter,short,0.516,0.8,6,6,72.6634888648987,73.6630690097809,73.6630690097809,74.1797399520874,74.1797399520874,74.1964070796967,74.9964170455933,75.4011609554291,75.5012199878693,75.6131010055542,75.9130959510803,265.554912037742,25.7877358849977,1203,432.899993896484,0.404743909835815,9
space,upright,1920,0,960,540,left,inter,inter,0.924,0.8,8,8,76.9135389328003,77.9135489463806,77.9135489463806,78.8297920227051,78.8297920227051,78.8464570045471,79.6465809345245,79.9559609889984,80.0560388565063,80.1631350517273,80.4631419181824,321.99572978535,11.1670615694083,1235,372.5,0.309380054473877,9
space,upright,1920,0,960,540,left,inter,long,0.55,0.8,12,12,81.4631540775299,82.4635798931122,82.4635798931122,83.013170003891,83.013170003891,83.029834985733,83.829845905304,84.1279230117798,84.2279889583588,84.3298590183258,84.6299560070038,482.374829576023,23.510748784016,1368.40002441406,283.299987792969,0.29807710647583,9
space,upright,1920,0,960,540,left,short,inter,0.857,0.4,8,8,85.630341053009,86.6298739910126,86.6298739910126,87.4798839092255,87.4798839092255,87.4965450763702,87.8965539932251,88.1797800064087,88.279844045639,88.3966598510742,88.6965589523315,279.230149852978,36.8295324094814,1219.30004882812,436.399993896484,0.283226013183594,9
space,upright,1920,0,960,540,left,inter,short,0.612,0.8,6,6,89.6970059871674,90.6965799331665,90.6965799331665,91.313257932663,91.313257932663,91.3299238681793,92.1299290657043,92.4616160392761,92.5616750717163,92.6632709503174,92.9632709026337,263.066360992137,2.7127615703567,1190.59997558594,413.399993896484,0.331686973571777,9
space,upright,1920,0,960,540,left,short,inter,0.885,0.4,8,8,93.9637038707733,94.9637150764465,94.9637150764465,95.8466348648071,95.8466348648071,95.8633000850677,96.2633099555969,96.5935649871826,96.6936309337616,96.796648979187,97.0966520309448,316.895752047922,15.127306854755,1243.30004882812,398,0.330255031585693,9
space,upright,1920,0,960,540,left,long,short,0.531,1.6,6,6,98.0970768928528,99.0970799922943,99.0970799922943,99.6300699710846,99.6300699710846,99.646791934967,101.246691942215,101.477194070816,101.577257871628,101.68003487587,101.980036973953,195.326165378196,6.20996240282514,1133.19995117188,449.700012207031,0.230502128601074,9
space,upright,1920,0,960,540,left,inter,long,0.907,0.8,12,12,102.980468034744,103.980488061905,103.980488061905,104.880064964294,104.880064964294,104.896729946136,105.69673705101,106.07718205452,106.177263021469,106.28019785881,106.580084085464,453.296034967642,22.6663767344584,1365.69995117188,337.799987792969,0.380445003509521,9
space,upright,1920,0,960,540,left,short,short,0.542,0.4,6,6,107.580103874207,108.580538034439,108.580538034439,109.130111932755,109.130111932755,109.146903991699,109.54678606987,109.971037864685,110.071100950241,110.180122852325,110.480121850967,204.61952599868,27.7542468094971,1150.30004882812,464.799987792969,0.424251794815063,9
