blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,RT,blockNum
time,downleft,0,1080,960,540,right,inter,long,0.576,0.8,12,12,177.062080860138,178.062090873718,178.062090873718,178.645426034927,178.645426034927,178.661664962769,179.461716890335,180.696176052094,180.796233892441,180.912113904953,181.212131023407,1.23445916175842,1
time,downleft,0,1080,960,540,right,long,inter,0.945,1.6,8,8,182.212117910385,183.212141990662,183.212141990662,184.16171002388,184.16171002388,184.178380012512,185.778393983841,187.399226903915,187.499284982681,187.611750841141,187.912188053131,1.62083292007446,1
time,downleft,0,1080,960,540,right,long,inter,0.568,1.6,8,8,188.912180900574,189.912212848663,189.912212848663,190.478877067566,190.478877067566,190.495532989502,192.095129966736,194.326987028122,194.427043914795,194.545589923859,194.84579205513,2.23185706138611,1
time,downleft,0,1080,960,540,right,long,long,0.841,1.6,12,12,195.845798015594,196.845175981522,196.845175981522,197.678519010544,197.678519010544,197.69518494606,199.295199871063,200.965652942657,201.065707921982,201.179009914398,201.47899389267,1.67045307159424,1
time,downleft,0,1080,960,540,right,long,long,0.756,1.6,12,12,202.479002952576,203.479017972946,203.479017972946,204.228581905365,204.228581905365,204.245250940323,205.845267057419,207.181534051895,207.281591892242,207.39528298378,207.695724964142,1.33626699447632,1
time,downleft,0,1080,960,540,right,short,short,0.509,0.4,6,6,208.695723056793,209.695302963257,209.695302963257,210.211972951889,210.211972951889,210.228641033173,210.628648996353,211.142394065857,211.242452859879,211.345320940018,211.645427942276,0.513745069503784,1
time,downleft,0,1080,960,540,right,long,short,0.825,1.6,6,6,212.645335912704,213.645769834518,213.645769834518,214.478687047958,214.478687047958,214.495367050171,216.095366954803,218.470347881317,218.570457935333,218.679160833359,218.979183912277,2.37498092651367,1
time,downleft,0,1080,960,540,right,inter,inter,0.813,0.8,8,8,219.979174852371,220.979174852371,220.979174852371,221.795423984528,221.795423984528,221.81209397316,222.612102031708,224.474102973938,224.574172973633,224.679239034653,224.97922205925,1.86200094223022,1
time,downleft,0,1080,960,540,right,inter,long,0.628,0.8,12,12,225.979248046875,226.979246854782,226.979246854782,227.612592935562,227.612592935562,227.629242897034,228.428827047348,229.460635900497,229.560690879822,229.679290056229,229.979299068451,1.03180885314941,1
time,downleft,0,1080,960,540,right,long,short,0.678,1.6,6,6,230.979274988174,231.979300022125,231.979300022125,232.662616968155,232.662616968155,232.678874015808,234.27888584137,235.091598987579,235.191654920578,235.295563936234,235.595569849014,0.812713146209717,1
time,downleft,0,1080,960,540,right,short,long,0.643,0.4,12,12,236.596000909805,237.596003055573,237.596003055573,238.245594978333,238.245594978333,238.262261867523,238.662265062332,239.0814640522,239.181521892548,239.295604944229,239.595609903336,0.419198989868164,1
time,downleft,0,1080,960,540,right,short,short,0.928,0.4,6,6,240.595618963242,241.596065044403,241.596065044403,242.528967857361,242.528967857361,242.545636892319,242.945642948151,243.269294023514,243.369358062744,243.478981971741,243.778980016708,0.323651075363159,1
time,downleft,0,1080,960,540,right,short,short,0.996,0.4,6,6,244.779428958893,245.779006958008,245.779006958008,246.779010057449,246.779010057449,246.79567694664,247.195732831955,247.704349994659,247.804405927658,247.912399053574,248.21240901947,0.508617162704468,1
time,downleft,0,1080,960,540,right,long,short,0.811,1.6,6,6,249.212785959244,250.212791919708,250.212791919708,251.029055833817,251.029055833817,251.045726060867,252.645737886429,253.813938856125,253.914015054703,254.029088973999,254.329088926315,1.16820096969604,1
time,downleft,0,1080,960,540,right,inter,inter,0.865,0.8,8,8,255.329531908035,256.329535961151,256.329535961151,257.195786952972,257.195786952972,257.212448835373,258.012461900711,258.682669878006,258.782727003098,258.895801067352,259.195807933807,0.670207977294922,1
time,downleft,0,1080,960,540,right,short,short,0.514,0.4,6,6,260.196235895157,261.196272850037,261.196272850037,261.712493896484,261.712493896484,261.729163885117,262.129171848297,262.596574068069,262.696627855301,262.812514066696,263.112511873245,0.467402219772339,1
time,downleft,0,1080,960,540,right,short,long,0.954,0.4,12,12,268.195894956589,269.196331977844,269.196331977844,270.145912885666,270.145912885666,270.162580013275,270.562587022781,270.929276943207,271.029331922531,271.145923852921,271.445929050446,0.366689920425415,1
time,downleft,0,1080,960,540,right,long,inter,0.568,1.6,8,8,272.445936918259,273.44636797905,273.44636797905,274.012619972229,274.012619972229,274.029288053513,275.629307031631,277.331250905991,277.431314945221,277.545989990234,277.846446037292,1.70194387435913,1
time,upleft,0,0,960,540,right,long,short,0.899,1.6,6,6,11.3547449111938,12.3547809123993,12.3547809123993,13.2543520927429,13.2543520927429,13.2710189819336,14.8710279464722,15.0437750816345,15.1438338756561,15.2543680667877,15.554370880127,0.172747135162354,2
time,upleft,0,0,960,540,right,inter,short,0.653,0.8,6,6,16.5543940067291,17.55482006073,17.55482006073,18.2043969631195,18.2043969631195,18.2210669517517,19.0210778713226,19.8566269874573,19.9566838741302,20.0710849761963,20.3710839748383,0.835549116134644,2
time,upleft,0,0,960,540,right,long,inter,0.714,1.6,8,8,21.371533870697,22.3715159893036,22.3715159893036,23.0877799987793,23.0877799987793,23.1044490337372,24.7044579982758,25.9915080070496,26.0915639400482,26.2044780254364,26.5044829845428,1.2870500087738,2
time,upleft,0,0,960,540,right,inter,inter,0.948,0.8,8,8,27.5048999786377,28.5049450397491,28.5049450397491,29.454509973526,29.454509973526,29.4711768627167,30.271183013916,31.31121301651,31.4112749099731,31.5211999416351,31.8216469287872,1.04003000259399,2
time,upleft,0,0,960,540,right,long,inter,0.973,1.6,8,8,32.8216428756714,33.8212230205536,33.8212230205536,34.7878980636597,34.7878980636597,34.804563999176,36.4045770168304,37.5311090946198,37.631166934967,37.7379279136658,38.038379907608,1.12653207778931,2
time,upleft,0,0,960,540,right,short,short,0.786,0.4,6,6,39.0383710861206,40.0383870601654,40.0383870601654,40.8212878704071,40.8212878704071,40.8379600048065,41.2379589080811,41.9518139362335,42.0518698692322,42.1546330451965,42.4547560214996,0.713855028152466,2
time,upleft,0,0,960,540,right,inter,inter,0.619,0.8,8,8,43.4550778865814,44.4550938606262,44.4550938606262,45.0713329315186,45.0713329315186,45.0879938602448,45.888002872467,46.8237359523773,46.9237930774689,47.0380160808563,47.3380250930786,0.935733079910278,2
time,upleft,0,0,960,540,right,short,long,0.992,0.4,12,12,48.3384590148926,49.3384749889374,49.3384749889374,50.3380510807037,50.3380510807037,50.3547189235687,50.7547240257263,51.0664989948273,51.166552066803,51.2713918685913,51.5713949203491,0.311774969100952,2
time,upleft,0,0,960,540,right,inter,inter,0.892,0.8,8,8,52.5714099407196,53.571830034256,53.571830034256,54.4714288711548,54.4714288711548,54.4880909919739,55.2881028652191,56.0116069316864,56.1116609573364,56.2214438915253,56.5214469432831,0.723504066467285,2
time,upleft,0,0,960,540,right,short,short,0.573,0.4,6,6,57.5218739509583,58.5218939781189,58.5218939781189,59.0881390571594,59.0881390571594,59.1048080921173,59.5048129558563,59.9863669872284,60.0864250659943,60.1881470680237,60.488156080246,0.48155403137207,2
time,upleft,0,0,960,540,right,inter,long,0.984,0.8,12,12,61.488597869873,62.4886028766632,62.4886028766632,63.4715170860291,63.4715170860291,63.4881789684296,64.288192987442,65.8310039043427,65.9310688972473,66.0386400222778,66.3386490345001,1.54281091690063,2
time,upleft,0,0,960,540,right,short,long,0.892,0.4,12,12,67.3386418819427,68.3386659622192,68.3386659622192,69.2382409572601,69.2382409572601,69.2549068927765,69.6549129486084,70.3369269371033,70.436980009079,70.5382518768311,70.8382520675659,0.682013988494873,2
time,upleft,0,0,960,540,right,long,long,0.823,1.6,12,12,76.0220620632172,77.0220699310303,77.0220699310303,77.8383259773254,77.8383259773254,77.8549890518188,79.4550170898438,81.7195088863373,81.8195688724518,81.9217009544373,82.222177028656,2.26449179649353,2
time,upleft,0,0,960,540,right,inter,short,0.887,0.8,6,6,83.2221510410309,84.2221519947052,84.2221519947052,85.1050610542297,85.1050610542297,85.1217310428619,85.9217410087585,86.4954860210419,86.5955419540405,86.7050790786743,87.0050880908966,0.573745012283325,2
time,upleft,0,0,960,540,right,inter,long,0.705,0.8,12,12,88.0055260658264,89.0055389404297,89.0055389404297,89.7055420875549,89.7055420875549,89.7222199440002,90.5217840671539,91.6733388900757,91.7733969688416,91.8889260292053,92.1891820430756,1.15155482292175,2
time,upleft,0,0,960,540,right,inter,long,0.683,0.8,12,12,93.1889839172363,94.1890308856964,94.1890308856964,94.8718280792236,94.8718280792236,94.8884959220886,95.6885049343109,96.5171980857849,96.6172540187836,96.7218520641327,97.0218498706818,0.828693151473999,2
time,upleft,0,0,960,540,right,inter,inter,0.652,0.8,8,8,98.0222890377045,99.0223078727722,99.0223078727722,99.6722869873047,99.6722869873047,99.6889779567719,100.488599061966,100.934998989105,101.035055875778,101.13859796524,101.438610076904,0.446399927139282,2
time,upleft,0,0,960,540,right,inter,long,0.592,0.8,12,12,102.439013957977,103.439009904861,103.439009904861,104.038584947586,104.038584947586,104.05525302887,104.855259895325,105.704878091812,105.804938077927,105.921940088272,106.221946001053,0.849618196487427,2
