blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,upright,1920,0,960,540,left,long,short,0.989,1.6,6,6,91.2099959850311,92.209578037262,92.209578037262,93.1929228305817,93.1929228305817,93.2095839977264,94.8095989227295,95.092878818512,95.1929359436035,95.3096089363098,95.6096129417419,161.5847396557,26.4468768542167,1111.90002441406,484.899993896484,0.283279895782471,9
space,upright,1920,0,960,540,left,long,short,0.974,1.6,6,6,96.6100449562073,97.6100640296936,97.6100640296936,98.5763068199158,98.5763068199158,98.5929749011993,100.19299197197,100.677711963654,100.777768850327,100.892998933792,101.193006038666,228.055582128659,28.8110534269603,1171.30004882812,454.200012207031,0.48471999168396,9
space,upright,1920,0,960,540,left,short,short,0.921,0.4,6,6,102.193463802338,103.193025827408,103.193025827408,104.109695911407,104.109695911407,104.126364946365,104.526486873627,105.365561008453,105.465617895126,105.576383829117,105.876389026642,221.493245865127,25.3301507484949,1164.19995117188,454.200012207031,0.83907413482666,9
space,upright,1920,0,960,540,left,long,inter,0.788,1.6,8,8,112.143115997314,113.143543958664,113.143543958664,113.926512956619,113.926512956619,113.9431848526,115.54326581955,116.061096906662,116.161154031754,116.276494026184,116.576495885849,327.346768751001,48.1218989213761,1265.80004882812,423.200012207031,0.517831087112427,9
space,upright,1920,0,960,540,left,short,inter,0.702,0.4,8,8,122.543640851974,123.543682813644,123.543682813644,124.243239879608,124.243239879608,124.259907960892,124.659914016724,125.40386390686,125.503921031952,125.609922885895,125.909969806671,269.099120126092,15.5957441280726,1186.5,394.700012207031,0.743949890136719,9
space,upright,1920,0,960,540,left,short,long,0.745,0.4,12,12,126.910369873047,127.910382986069,127.910382986069,128.659955024719,128.659955024719,128.676618814468,129.076623916626,129.543591022491,129.643649816513,129.759966850281,130.059970855713,416.440265777623,1.10580082337695,1323.5,336.799987792969,0.466967105865479,9
space,upright,1920,0,960,540,left,long,long,0.808,1.6,12,12,131.059974908829,132.060406923294,132.060406923294,132.859993934631,132.859993934631,132.876660823822,134.476676940918,135.186555862427,135.286612033844,135.393353939056,135.693361997604,414.671933092567,35.5112504710434,1337.5,368.399993896484,0.709878921508789,9
space,upright,1920,0,960,540,left,inter,long,0.869,0.8,12,12,136.693784952164,137.693820953369,137.693820953369,138.560055017471,138.560055017471,138.576719999313,139.376729011536,140.249408960342,140.349465847015,140.460075855255,140.760078907013,455.326953579252,32.0957465459932,1371.59997558594,345.299987792969,0.872679948806763,9
space,upright,1920,0,960,540,left,inter,inter,0.969,0.8,8,8,141.7605240345,142.760521888733,142.760521888733,143.726776838303,143.726776838303,143.743438959122,144.543448925018,145.79518699646,145.895247936249,146.010134935379,146.310590982437,182.034963099202,36.7260314845292,1133.40002441406,484.600006103516,1.25173807144165,9
space,upright,1920,0,960,540,left,short,short,0.631,0.4,6,6,147.310563802719,148.310156822205,148.310156822205,148.943495988846,148.943495988846,148.960165977478,149.360167980194,150.378046035767,150.478113889694,150.593514919281,150.893520832062,266.001238735442,19.7902346484527,1200.90002441406,427.200012207031,1.01787805557251,9
space,upright,1920,0,960,540,left,inter,long,0.597,0.8,12,12,151.893959999084,152.893954992294,152.893954992294,153.493541002274,153.493541002274,153.510210990906,154.310215950012,155.597898006439,155.697964906693,155.810230970383,156.110235929489,454.018982706359,12.7359267944445,1361.80004882812,328.600006103516,1.287682056427,9
space,upright,1920,0,960,540,left,short,long,0.585,0.4,12,12,157.110687017441,158.110694885254,158.110694885254,158.693594932556,158.693594932556,158.710265874863,159.110267877579,160.089689970016,160.189750909805,160.293618917465,160.593616008759,368.922020509483,31.2296170260569,1295.69995117188,387,0.979422092437744,9
space,upright,1920,0,960,540,left,long,inter,0.986,1.6,8,8,171.477499008179,172.477500915527,172.477500915527,173.460417032242,173.460417032242,173.477087020874,175.077098846436,175.563225030899,175.663283824921,175.777112007141,176.077116012573,321.907917965567,17.2027048750523,1248.59997558594,397.399993896484,0.486126184463501,9
space,upright,1920,0,960,540,left,long,long,0.722,1.6,12,12,177.077119827271,178.077558994293,178.077558994293,178.793807029724,178.793807029724,178.810477018356,180.410493850708,180.932955980301,181.0330119133,181.14383482933,181.443831920624,372.055120441159,28.7511206395144,1297.40002441406,383.200012207031,0.522462129592896,9
space,upright,1920,0,960,540,left,short,long,0.512,0.4,12,12,182.444274902344,183.444278001785,183.444278001785,183.960956811905,183.960956811905,183.97763299942,184.377202033997,185.27880191803,185.378859996796,185.4938788414,185.793876886368,379.890654440271,23.0641022290453,1301.80004882812,374.200012207031,0.901599884033203,9
space,upright,1920,0,960,540,left,short,inter,0.997,0.4,8,8,186.794307947159,187.794318914413,187.794318914413,188.79391503334,188.79391503334,188.810576915741,189.210580825806,189.713645935059,189.813700914383,189.927259922028,190.227260828018,399.083923783779,7.8223891157741,1311.59997558594,351.200012207031,0.50306510925293,9
space,upright,1920,0,960,540,left,short,inter,0.777,0.4,8,8,191.227698802948,192.227281808853,192.227281808853,193.010624885559,193.010624885559,193.027285814285,193.427292823792,194.109524965286,194.209580898285,194.327306985855,194.627307891846,183.674350641952,10.110294849507,1124.80004882812,458.899993896484,0.682232141494751,9
space,upright,1920,0,960,540,left,inter,long,0.682,0.8,12,12,195.62774181366,196.627748966217,196.627748966217,197.310667037964,197.310667037964,197.327333927155,198.127338886261,198.481451034546,198.58150601387,198.69401884079,198.994020938873,439.419415754353,11.0853646619901,1348.30004882812,334.299987792969,0.354112148284912,9
space,upright,1920,0,960,540,left,short,short,0.586,0.4,6,6,199.994027853012,200.994457006454,200.994457006454,201.577378034592,201.577378034592,201.594046831131,201.994048833847,202.521324872971,202.621380805969,202.727387905121,203.027396917343,191.925925327946,30.2000870416907,1140,473.399993896484,0.527276039123535,9
space,upright,1920,0,960,540,left,long,short,0.898,1.6,6,6,204.027835845947,205.027841806412,205.027841806412,205.927425861359,205.927425861359,205.944089889526,207.544229984283,207.821010828018,207.921072006226,208.027443885803,208.327452898026,266.457079484712,14.9475018428238,1199.19995117188,422.600006103516,0.276780843734741,9
space,upright,1920,0,960,540,left,short,inter,0.992,0.4,8,8,209.327894926071,210.327471971512,210.327471971512,211.327477931976,211.327477931976,211.344142913818,211.744151830673,212.400951862335,212.501008987427,212.61082482338,212.910830974579,275.84058164664,31.2786378303453,1214.19995117188,432.899993896484,0.656800031661987,9
space,upright,1920,0,960,540,left,inter,long,0.648,0.8,12,12,213.911278963089,214.911269903183,214.911269903183,215.560855865479,215.560855865479,215.577523946762,216.377528905869,216.962845802307,217.062918901443,217.177538871765,217.477543830872,354.819041860836,27.0188350012674,1281.59997558594,390.100006103516,0.585316896438599,9
space,upright,1920,0,960,540,left,inter,short,0.995,0.8,6,6,218.477994918823,219.477998018265,219.477998018265,220.477577924728,220.477577924728,220.494240999222,221.294248819351,221.813773870468,221.913828849792,222.027593851089,222.327593803406,224.749991733438,30.6957942985116,1169.09997558594,457.600006103516,0.519525051116943,9
space,upright,1920,0,960,540,left,long,inter,0.661,1.6,8,8,223.328037023544,224.327612876892,224.327612876892,224.994295835495,224.994295835495,225.010957956314,226.610970020294,227.044603824615,227.14465880394,227.260979890823,227.561101913452,305.83241591757,42.7562287729849,1244.90002441406,428.799987792969,0.433633804321289,9
space,upright,1920,0,960,540,left,long,long,0.863,1.6,12,12,228.561429977417,229.561450958252,229.561450958252,230.427681922913,230.427681922913,230.444343805313,232.044479846954,232.516386985779,232.616446971893,232.727702856064,233.027705907822,516.820453553203,31.0716559292216,1394.40002441406,260,0.471907138824463,9
