blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,downright,1920,1080,960,540,left,long,short,0.783,1.6,6,6,105.193000078201,106.192558050156,106.192558050156,106.975894212723,106.975894212723,106.992555141449,108.592571020126,108.855639219284,108.955694198608,109.059244155884,109.359252214432,181.413361779204,5.9757304669791,1115.09997558594,634.099975585938,0.263068199157715,1
space,downright,1920,1080,960,540,left,short,long,0.811,0.4,12,12,110.3596971035,111.359268188477,111.359268188477,112.175941228867,112.175941228867,112.192610025406,112.592612028122,113.046410083771,113.146472215652,113.259405136108,113.55929017067,684.669114057755,25.5480446327761,1543.80004882812,897.700012207031,0.453798055648804,1
space,downright,1920,1080,960,540,left,long,inter,0.706,1.6,8,8,114.559749126434,115.559730052948,115.559730052948,116.259429216385,116.259429216385,116.275979995728,117.875999212265,118.205232143402,118.305289030075,118.409388065338,118.709391117096,242.001273381691,12.523472277758,1164.5,669.400024414062,0.329232931137085,1
space,downright,1920,1080,960,540,left,long,short,0.67,1.6,6,6,119.709772109985,120.709794044495,120.709794044495,121.376036167145,121.376036167145,121.392696142197,122.992717027664,123.21019411087,123.310250043869,123.426051139832,123.726054191589,169.457530731686,30.2382025124152,1090.5,648.099975585938,0.217477083206177,1
space,downright,1920,1080,960,540,left,long,long,0.789,1.6,12,12,124.726497173309,125.726501226425,125.726501226425,126.509417057037,126.509417057037,126.52608704567,128.126096010208,128.400020122528,128.500080108643,128.609437227249,128.909442186356,390.210811569622,14.60438281118,1292.69995117188,743.900024414062,0.273924112319946,1
space,downright,1920,1080,960,540,left,inter,short,0.545,0.8,6,6,129.909450054169,130.909889221191,130.909889221191,131.459469079971,131.459469079971,131.476130008698,132.27613902092,132.510936021805,132.610991001129,132.726196050644,133.026199102402,210.18733672845,25.7333023114892,1129.19995117188,664.700012207031,0.23479700088501,1
space,downright,1920,1080,960,540,left,short,short,0.803,0.4,6,6,134.026208162308,135.026601076126,135.026601076126,135.82617521286,135.82617521286,135.842840194702,136.242943048477,136.571984052658,136.672043085098,136.776188135147,137.076186180115,234.931531799782,23.5216474679862,1152.19995117188,675.099975585938,0.329041004180908,1
space,downright,1920,1080,960,540,left,long,short,0.96,1.6,6,6,138.076200008392,139.07662320137,139.07662320137,140.042886018753,140.042886018753,140.059550046921,141.659685134888,141.890555143356,141.990611076355,142.09290599823,142.392911195755,222.108585889389,25.5044764952697,1139.80004882812,670.400024414062,0.230870008468628,1
space,downright,1920,1080,960,540,left,long,inter,0.972,1.6,8,8,143.393342018127,144.393366098404,144.393366098404,145.359604120255,145.359604120255,145.376277208328,146.97628903389,147.302297115326,147.402351140976,147.50962805748,147.809631109238,281.635298926756,4.75555663305419,1203.09997558594,682.200012207031,0.326008081436157,1
space,downright,1920,1080,960,540,left,inter,long,0.509,0.8,12,12,148.810083150864,149.810072183609,149.810072183609,150.326321125031,150.326321125031,150.342982053757,151.143107175827,151.392257213593,151.492312192917,151.609663009644,151.909666061401,322.232058145799,19.6376996200248,1230.69995117188,714.799987792969,0.249150037765503,1
