blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,upleft,0,0,960,540,right,short,inter,0.998,0.4,8,8,74.9973721504211,75.9973840713501,75.9973840713501,76.9974000453949,76.9974000453949,77.0141670703888,77.4140679836273,79.092493057251,79.1925702095032,79.2978579998016,79.5978801250458,308.701624187303,41.6068265641333,673,426.299987792969,1.67842507362366,1
space,upleft,0,0,960,540,right,long,inter,0.987,1.6,8,8,80.6807692050934,81.6807851791382,81.6807851791382,82.6641240119934,82.6641240119934,82.6807911396027,84.2808091640472,85.0242881774902,85.1243600845337,85.2308230400085,85.5309422016144,302.507350202057,47.5716882703136,676.299987792969,435,0.743479013442993,1
space,upleft,0,0,960,540,right,short,long,0.64,0.4,12,12,86.5979490280151,87.5975120067596,87.5975120067596,88.230856180191,88.230856180191,88.247524023056,88.6475250720978,89.9172201156616,90.0172991752625,90.1308760643005,90.4308841228485,483.060098565058,66.7245660183005,510.299987792969,363.600006103516,1.26969504356384,1
space,upleft,0,0,960,540,right,long,inter,0.844,1.6,8,8,91.5146651268005,92.5142421722412,92.5142421722412,93.3642461299896,93.3642461299896,93.3809130191803,94.9809331893921,95.5731201171875,95.673189163208,95.7809410095215,96.0809471607208,341.402850394259,38.6652524767444,645.400024414062,407.399993896484,0.59218692779541,1
space,upleft,0,0,960,540,right,long,short,0.886,1.6,6,6,103.464799165726,104.464490175247,104.464490175247,105.347715139389,105.347715139389,105.364381074905,106.96439909935,107.960803985596,108.060868024826,108.164409160614,108.464541196823,237.630828817399,15.1054762388464,745.900024414062,436.899993896484,0.996404886245728,1
space,upleft,0,0,960,540,right,short,inter,0.564,0.4,8,8,109.531539201736,110.531107187271,110.531107187271,111.097776174545,111.097776174545,111.114442110062,111.514458179474,112.565499067307,112.665579080582,112.781131029129,113.081134080887,365.128664671972,34.4326764088112,626.299987792969,391.799987792969,1.05104088783264,1
space,upleft,0,0,960,540,right,inter,long,0.882,0.8,12,12,114.164479017258,115.164489030838,115.164489030838,116.047834157944,116.047834157944,116.06450009346,116.864508152008,117.915225982666,118.015316009521,118.131188154221,118.431193113327,498.723242869746,73.0489080812672,494.200012207031,361.799987792969,1.05071783065796,1
space,upleft,0,0,960,540,right,inter,inter,0.867,0.8,8,8,119.498308181763,120.497883081436,120.497883081436,121.364562034607,121.364562034607,121.381228208542,122.181239128113,122.979092121124,123.07917714119,123.181249141693,123.481253147125,274.83059782568,16.5163570934696,712.799987792969,419.899993896484,0.797852993011475,1
space,upleft,0,0,960,540,right,long,inter,0.636,1.6,8,8,129.281749010086,130.281329154968,130.281329154968,130.914669036865,130.914669036865,130.931336164474,132.531470060349,133.249850034714,133.349941015244,133.464812994003,133.764696121216,301.35063536042,38.0442834997958,680.799987792969,426.600006103516,0.718379974365234,1
space,upleft,0,0,960,540,right,short,short,0.964,0.4,6,6,134.848041057587,135.848052024841,135.848052024841,136.814731121063,136.814731121063,136.83139705658,137.231406211853,137.769770145416,137.86984205246,137.981412172318,138.281414985657,219.452596869916,23.2710442326071,758.400024414062,453.299987792969,0.538363933563232,1
space,upleft,0,0,960,540,right,long,short,0.907,1.6,6,6,143.431912183762,144.431486129761,144.431486129761,145.331502199173,145.331502199173,145.348159074783,146.948179006577,147.624237060547,147.724315166473,147.831526041031,148.131530046463,364.538107341471,51.5427923420688,620.200012207031,408,0.676058053970337,1
space,upleft,0,0,960,540,right,short,inter,0.783,0.4,8,8,149.198649168015,150.198217153549,150.198217153549,150.981561183929,150.981561183929,150.998226165771,151.398238182068,152.413186073303,152.513252019882,152.615079164505,152.915359020233,352.239961484084,62.5791229005833,627.200012207031,424.600006103516,1.01494789123535,1
